Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_019.jpg;13.50036;0.7997921;0;3.161519;102.6898;91.80424;0.6295246;84.9267;0.6429718
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_085.jpg;10.50016;0.599779;0;3.187478;102.6982;91.99202;0.4345722;86.70475;0.7755277
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_152.jpg;7.499204;0.399715;0;3.211978;102.7025;92.18045;0.2115924;88.15119;0.9298046
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_219.jpg;4.500224;0.199783;0;3.219824;102.7047;92.43256;359.921;89.44313;1.110866
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_285.jpg;1.498274;0;0;3.218189;102.7063;92.62363;359.8278;89.9604;1.112754
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_352.jpg;0;0;0;3.202475;102.7086;92.81644;359.8705;90.08618;0.9619549
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_419.jpg;0;0;0.199824;3.178441;102.7092;93.0699;359.8661;90.10687;0.7823148
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_485.jpg;0;0;0.4000379;3.125855;102.7091;93.25337;359.7312;90.10458;0.6402954
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_552.jpg;0;0;0.600015;2.996637;102.7091;93.42786;359.4326;90.09409;0.477014
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_619.jpg;-1.499894;0;0.8000189;2.858942;102.7106;93.64353;358.7956;90.11823;0.1543883
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_685.jpg;-4.500135;0;1;2.727701;102.7118;93.79838;358.4324;90.03207;359.829
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_752.jpg;-7.506269;0;1;2.572913;102.7097;93.94977;358.2771;90.00833;359.6946
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_819.jpg;-10.50192;0;1;2.454651;102.7038;94.14538;358.3386;90.37845;359.8027
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_885.jpg;-13.49946;0;1;2.277701;102.7041;94.27811;358.3631;90.65594;359.8906
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_28_952.jpg;-15;0;1;1.99977;102.709;94.39684;358.3144;90.08728;359.9523
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_019.jpg;-11.99351;0;1;1.808061;102.7192;94.53786;358.2081;88.86561;359.9892
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_085.jpg;-8.997766;0;1;1.614348;102.7274;94.62122;357.7613;88.79347;359.8505
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_152.jpg;-5.999325;0;1;1.298314;102.7353;94.68068;356.7227;88.95008;359.4994
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_219.jpg;-2.993596;0;1;1.054524;102.7375;94.72821;354.8887;89.46397;359.257
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_285.jpg;-0.003841817;0;1;0.7581425;102.7364;94.74329;353.4922;89.61496;359.3712
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_352.jpg;-3.008088;0;1;0.4023735;102.7358;94.7426;352.1509;89.73524;359.6627
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_419.jpg;-6.008103;0;1;0.2992772;102.7355;94.74218;350.9445;89.8075;0.16761
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_494.jpg;-9.008028;0;1;0.1999759;102.7354;94.74201;350.4732;89.84309;0.4176559
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_552.jpg;-12.00822;0;1;0.05678138;102.7355;94.74209;350.4092;89.84315;0.4889876
/Users/anantakumarroy/RoboND-Rover-Project/IMG/robocam_2017_12_23_14_26_29_619.jpg;-12.01034;0;1;-0.07689955;102.7357;94.7425;350.8598;89.81548;0.3982336
